DATE,TIME,Unit1_Ch1 [V],Unit1_Ch2 [V],Unit1_Ch3 [V],Unit1_Ch4 [V],Unit1_Ch5 [V],Unit1_Ch6 [V],Unit1_Ch7 [V],Unit1_Ch8 [V],Unit1_Ch9 [V],Unit1_Ch10 [V],Unit1_Ch11 [V],Unit1_Ch12 [V],Unit1_Ch1 [A],Unit1_Ch2 [A],Unit1_Ch3 [A],Unit1_Ch4 [A],Unit1_Ch5 [A],Unit1_Ch6 [A],Unit1_Ch7 [A],Unit1_Ch8 [A],Unit1_Ch9 [A],Unit1_Ch10 [A],Unit1_Ch11 [A],Unit1_Ch12 [A]
2024-05-27,12:56:56,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33001E+00,3.34008E+00,3.34996E+00,3.35997E+00,8.66000E-03,8.65000E-03,8.67000E-03,8.65000E-03,8.64000E-03,8.65000E-03,8.64000E-03,8.65000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.65000E-03
2024-05-27,12:56:56,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35997E+00,9.12000E-03,9.13000E-03,9.13000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.12000E-03
2024-05-27,12:56:56,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34008E+00,3.34996E+00,3.35996E+00,8.66000E-03,8.66000E-03,8.66000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.65000E-03
2024-05-27,12:56:56,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35997E+00,8.66000E-03,8.66000E-03,8.66000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.66000E-03
2024-05-27,12:56:57,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33001E+00,3.34007E+00,3.34996E+00,3.35997E+00,8.68000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.67000E-03,8.67000E-03,8.66000E-03,8.67000E-03,8.66000E-03
2024-05-27,12:56:57,3.24996E+00,3.25997E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.66000E-03,8.66000E-03,8.66000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.65000E-03,8.66000E-03,8.65000E-03
2024-05-27,12:56:57,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,9.14000E-03,9.13000E-03,9.15000E-03,9.13000E-03,9.12000E-03,9.12000E-03,9.13000E-03,9.13000E-03,9.14000E-03,9.14000E-03,9.14000E-03,9.13000E-03
2024-05-27,12:56:57,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34008E+00,3.34996E+00,3.35996E+00,8.67000E-03,8.67000E-03,8.67000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.67000E-03,8.66000E-03
2024-05-27,12:56:57,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35997E+00,9.13000E-03,9.13000E-03,9.14000E-03,9.12000E-03,9.12000E-03,9.13000E-03,9.12000E-03,9.12000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.12000E-03
2024-05-27,12:56:57,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.66000E-03,8.66000E-03,8.67000E-03,8.64000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.65000E-03,8.66000E-03,8.65000E-03
2024-05-27,12:56:57,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.67000E-03,8.67000E-03,8.68000E-03,8.66000E-03,8.66000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.67000E-03,8.66000E-03
2024-05-27,12:56:58,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33001E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.65000E-03,8.65000E-03,8.67000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.65000E-03
2024-05-27,12:56:58,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33001E+00,3.34007E+00,3.34996E+00,3.35997E+00,9.69000E-03,9.68000E-03,9.69000E-03,9.68000E-03,9.68000E-03,9.67000E-03,9.68000E-03,9.68000E-03,9.69000E-03,9.69000E-03,9.68000E-03,9.67000E-03
2024-05-27,12:56:58,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.66000E-03,8.66000E-03,8.66000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.64000E-03,8.67000E-03,8.66000E-03,8.66000E-03,8.64000E-03
2024-05-27,12:56:58,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33001E+00,3.34008E+00,3.34996E+00,3.35996E+00,9.70000E-03,9.70000E-03,9.70000E-03,9.69000E-03,9.70000E-03,9.69000E-03,9.69000E-03,9.69000E-03,9.69000E-03,9.69000E-03,9.70000E-03,9.69000E-03
2024-05-27,12:56:58,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.66000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.64000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.67000E-03,8.65000E-03,8.65000E-03
2024-05-27,12:56:58,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,9.69000E-03,9.68000E-03,9.69000E-03,9.68000E-03,9.67000E-03,9.67000E-03,9.68000E-03,9.69000E-03,9.69000E-03,9.69000E-03,9.68000E-03,9.67000E-03
2024-05-27,12:56:58,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33001E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.68000E-03,8.67000E-03,8.67000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.67000E-03,8.66000E-03
2024-05-27,12:56:58,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35997E+00,9.70000E-03,9.70000E-03,9.70000E-03,9.70000E-03,9.68000E-03,9.69000E-03,9.69000E-03,9.69000E-03,9.70000E-03,9.70000E-03,9.69000E-03,9.68000E-03
2024-05-27,12:56:59,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34008E+00,3.34996E+00,3.35997E+00,8.66000E-03,8.66000E-03,8.66000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.64000E-03,8.65000E-03,8.66000E-03,8.65000E-03,8.66000E-03,8.65000E-03
2024-05-27,12:56:59,3.24996E+00,3.25997E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34008E+00,3.34996E+00,3.35997E+00,8.68000E-03,8.68000E-03,8.69000E-03,8.67000E-03,8.67000E-03,8.67000E-03,8.67000E-03,8.67000E-03,8.68000E-03,8.67000E-03,8.68000E-03,8.67000E-03
2024-05-27,12:56:59,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.67000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.65000E-03,8.67000E-03,8.67000E-03,8.66000E-03,8.66000E-03
2024-05-27,12:56:59,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.66000E-03,8.66000E-03,8.67000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.64000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.65000E-03,8.65000E-03
2024-05-27,12:56:59,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,9.14000E-03,9.14000E-03,9.15000E-03,9.12000E-03,9.12000E-03,9.14000E-03,9.13000E-03,9.14000E-03,9.14000E-03,9.14000E-03,9.13000E-03,9.13000E-03
2024-05-27,12:56:59,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.67000E-03,8.67000E-03,8.67000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.67000E-03,8.67000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.66000E-03
2024-05-27,12:56:59,3.24996E+00,3.25997E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34008E+00,3.34996E+00,3.35996E+00,9.14000E-03,9.14000E-03,9.14000E-03,9.12000E-03,9.11000E-03,9.12000E-03,9.12000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.12000E-03,9.13000E-03
2024-05-27,12:56:59,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34008E+00,3.34996E+00,3.35996E+00,9.14000E-03,9.13000E-03,9.14000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.14000E-03,9.14000E-03,9.13000E-03
2024-05-27,12:57:00,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35997E+00,8.67000E-03,8.66000E-03,8.68000E-03,8.66000E-03,8.65000E-03,8.66000E-03,8.65000E-03,8.66000E-03,8.67000E-03,8.66000E-03,8.67000E-03,8.66000E-03
2024-05-27,12:57:00,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,9.13000E-03,9.14000E-03,9.14000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.13000E-03,9.12000E-03,9.12000E-03
2024-05-27,12:57:00,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.67000E-03,8.66000E-03,8.66000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.65000E-03,8.66000E-03
2024-05-27,12:57:00,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34008E+00,3.34996E+00,3.35996E+00,9.14000E-03,9.14000E-03,9.15000E-03,9.13000E-03,9.13000E-03,9.14000E-03,9.14000E-03,9.13000E-03,9.13000E-03,9.14000E-03,9.14000E-03,9.13000E-03
2024-05-27,12:57:00,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.67000E-03,8.67000E-03,8.68000E-03,8.67000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.68000E-03,8.67000E-03,8.67000E-03,8.66000E-03
2024-05-27,12:57:00,3.24996E+00,3.25997E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.13000E-03,9.13000E-03,9.12000E-03
2024-05-27,12:57:00,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34008E+00,3.34996E+00,3.35997E+00,8.66000E-03,8.65000E-03,8.67000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.64000E-03
2024-05-27,12:57:00,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,9.15000E-03,9.14000E-03,9.14000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.14000E-03,9.13000E-03,9.13000E-03,9.14000E-03
2024-05-27,12:57:01,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30005E+00,3.30995E+00,3.32007E+00,3.33001E+00,3.34007E+00,3.34996E+00,3.35996E+00,8.66000E-03,8.66000E-03,8.66000E-03,8.64000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.65000E-03,8.66000E-03,8.66000E-03,8.66000E-03,8.65000E-03
2024-05-27,12:57:01,3.24996E+00,3.25996E+00,3.27004E+00,3.28002E+00,3.28990E+00,3.30006E+00,3.30995E+00,3.32007E+00,3.33000E+00,3.34007E+00,3.34996E+00,3.35996E+00,9.14000E-03,9.14000E-03,9.14000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.12000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03,9.13000E-03
